"","lemma","tag","Total"
"571","lemma=amicio1"," postag=v-srppfn-",2
"572","lemma=amicio1"," postag=v-srppma-",1
"573","lemma=amicio1"," postag=v-srppmn-",1
"574","lemma=amingo1"," postag=v-prppmn-",3
"575","lemma=amitto"," postag=v-prppna-",1
"576","lemma=amitto"," postag=v-srppng-",1
"577","lemma=amitto"," postag=v1sria---",1
"578","lemma=amitto"," postag=v3slia---",1
"579","lemma=amitto"," postag=v3spia---",2
"580","lemma=amitto"," postag=v3sria---",2
"581","lemma=amitto1"," postag=v--pna---",1
"582","lemma=amitto1"," postag=v-prppnb-",2
"583","lemma=amitto1"," postag=v-srppfa-",1
"584","lemma=amitto1"," postag=v-srppfb-",1
"585","lemma=amitto1"," postag=v-srppnb-",1
"586","lemma=amitto1"," postag=v1pria---",1
"587","lemma=amitto1"," postag=v2ppsa---",1
"588","lemma=amitto1"," postag=v3slia---",1
"589","lemma=amitto1"," postag=v3spia---",1
"590","lemma=amo"," postag=v-ppp-fa-",1
"591","lemma=amo"," postag=v-ppp-ma-",3
"592","lemma=amo"," postag=v-ppp-mv-",1
"593","lemma=amo"," postag=v-spp-md-",3
"594","lemma=amo"," postag=v-spp-mg-",1
"595","lemma=amo"," postag=v-sppamd_",1
"596","lemma=amo"," postag=v3pisa---",1
"597","lemma=amo"," postag=v3ppsa---",1
"598","lemma=amo"," postag=v3ppsp---",1
"599","lemma=amo1"," postag=v--pna---",8
"600","lemma=amo1"," postag=v--pnp---",1
"601","lemma=amo1"," postag=v-pppama-",1
"602","lemma=amo1"," postag=v-pppamn-",1
"603","lemma=amo1"," postag=v-sppamg-",1
"604","lemma=amo1"," postag=v-sppamnc",1
"605","lemma=amo1"," postag=v1spia---",2
"606","lemma=amo1"," postag=v2spia---",1
"607","lemma=amo1"," postag=v3siia---",1
"608","lemma=amo1"," postag=v3spia---",7
"609","lemma=amo1"," postag=v3spsa---",1
"610","lemma=amo1"," postag=v3sria---",1
"611","lemma=amolior"," postag=v3sisd---",1
"612","lemma=amoveo1"," postag=v-prppmb-",1
"613","lemma=amoveo1"," postag=v-srppmb-",1
"614","lemma=amplecto"," postag=v3s-ia---",1
"615","lemma=amplector"," postag=v-srpdmn_",1
"616","lemma=amplexor1"," postag=v2ppmp---",1
"617","lemma=amplio"," postag=v-srppnb-",2
"618","lemma=amplio"," postag=v3sria---",2
"619","lemma=amputo"," postag=v3slsa---",1
"620","lemma=ango"," postag=v3siia---",1
"621","lemma=anhelo"," postag=v-spp-fn-",1
"622","lemma=anhelo"," postag=v-spp-ma-",1
"623","lemma=animadverto"," postag=v3slsa---",1
"624","lemma=animadverto"," postag=v3spia---",1
"625","lemma=animadverto"," postag=v3sria---",1
"626","lemma=animadverto1"," postag=v1slsa---",1
"627","lemma=animadverto1"," postag=v2spia---",1
"628","lemma=animadverto1"," postag=v3piia---",1
"629","lemma=animadverto1"," postag=v3sisp---",1
"630","lemma=animadverto1"," postag=v3slsa---",1
"631","lemma=animadverto1"," postag=v3spia---",1
"632","lemma=annitor1"," postag=v-sppamb-",1
"633","lemma=annuntio"," postag=v--pnp---",1
"634","lemma=annuo1"," postag=v3sria---",2
"635","lemma=antecapio1"," postag=v--pna---",3
"636","lemma=antecedo"," postag=v3sria---",1
"637","lemma=anteeo1"," postag=v--pna---",1
"638","lemma=aperio"," postag=v-s-g-na-",1
"639","lemma=aperio"," postag=v-srppmb-",1
"640","lemma=aperio"," postag=v-srppmn-",1
"641","lemma=aperio"," postag=v-srppna-",1
"642","lemma=aperio"," postag=v-srppnb-",1
"643","lemma=aperio1"," postag=v--pna---",6
"644","lemma=aperio1"," postag=v--rna---",1
"645","lemma=aperio1"," postag=v-prppmn-",1
"646","lemma=aperio1"," postag=v-prppnn-",1
"647","lemma=aperio1"," postag=v-spgpnn-",1
"648","lemma=aperio1"," postag=v-srppma-",2
"649","lemma=aperio1"," postag=v-srppmn-",1
"650","lemma=aperio1"," postag=v-srppna-",1
"651","lemma=aperio1"," postag=v-srppnn-",3
"652","lemma=aperio1"," postag=v1sisa---",2
"653","lemma=aperio1"," postag=v2ppma---",1
"654","lemma=aperio1"," postag=v3ppia---",1
"655","lemma=aperio1"," postag=v3slsa---",8
"656","lemma=aperio1"," postag=v3spia---",6
"657","lemma=aperio1"," postag=v3sria---",4
"658","lemma=aperio1"," postag=v3srsa---",1
"659","lemma=apoculo"," postag=v1spia---",1
"660","lemma=apoculo1"," postag=v1ppia---",1
"661","lemma=appareo"," postag=v--rna---",1
"662","lemma=appareo"," postag=v3pfia---",1
"663","lemma=appareo"," postag=v3spsa---",1
"664","lemma=appareo1"," postag=v3ppia---",1
"665","lemma=appareo1"," postag=v3sisa---",1
"666","lemma=appareo1"," postag=v3spsa---",1
"667","lemma=apparo"," postag=v-spp_ma_",1
"668","lemma=appello"," postag=v--pnp---",5
"669","lemma=appello"," postag=v-srppmn-",3
"670","lemma=appello"," postag=v3pria---",1
"671","lemma=appello"," postag=v3siia---",1
"672","lemma=appello"," postag=v3spip---",2
"673","lemma=appello"," postag=v3sria---",2
"674","lemma=appello1"," postag=v--pna---",2
"675","lemma=appello1"," postag=v-spgpnb-",1
"676","lemma=appello1"," postag=v-srppmb-",1
"677","lemma=appello1"," postag=v1spia---",1
"678","lemma=appello1"," postag=v3piip---",1
"679","lemma=appello1"," postag=v3siia---",2
"680","lemma=appello1"," postag=v3spia---",1
"681","lemma=appello1"," postag=v3spip---",4
"682","lemma=appello1"," postag=v3sria---",2
"683","lemma=appello2"," postag=v3spip---",1
"684","lemma=appeto"," postag=v3spia---",1
"685","lemma=appeto1"," postag=v--pna---",1
"686","lemma=appeto1"," postag=v3pria---",1
"687","lemma=applico1"," postag=v--rna---",1
"688","lemma=applico1"," postag=v3spia---",1
"689","lemma=appono"," postag=v--pna---",1
"690","lemma=appono1"," postag=v-srppfb-",1
"691","lemma=appono1"," postag=v3sfia---",1
"692","lemma=appono1"," postag=v3srsa---",1
"693","lemma=apprehendo"," postag=v-srppfb_",1
"694","lemma=approbo"," postag=v-srppfb-",1
"695","lemma=approbo"," postag=v-srppnn_",1
"696","lemma=approbo"," postag=v3pisa---",1
"697","lemma=approbo"," postag=v3sisa---",2
"698","lemma=approbo1"," postag=v--pnp---",1
"699","lemma=approbo1"," postag=v1spia---",1
"700","lemma=approbo1"," postag=v3sisa---",1
"701","lemma=appropinquo1"," postag=v--pna---",1
"702","lemma=appropinquo1"," postag=v3siia---",1
"703","lemma=apto1"," postag=v-srppfa-",1
"704","lemma=arbitror"," postag=v1spid---",1
"705","lemma=arbitror"," postag=v2spid---",2
"706","lemma=arbitror"," postag=v3ppsd---",1
"707","lemma=arbitror"," postag=v3siid---",1
"708","lemma=arceo1"," postag=v2sfia---",1
"709","lemma=arceo1"," postag=v3spia---",1
"710","lemma=arcesso"," postag=v--pnp---",1
"711","lemma=arcesso1"," postag=v--pna---",3
"712","lemma=arcesso1"," postag=v3ppia---",1
"713","lemma=arcesso1"," postag=v3spia---",1
"714","lemma=ardeo"," postag=v-spp-fa-",1
"715","lemma=ardeo1"," postag=v--pna---",2
"716","lemma=ardeo1"," postag=v-pppafn-",1
"717","lemma=ardeo1"," postag=v-pppama-",1
"718","lemma=ardeo1"," postag=v-pppanb-",2
"719","lemma=ardeo1"," postag=v-sppafn-",3
"720","lemma=ardeo1"," postag=v-sppamg-",1
"721","lemma=ardeo1"," postag=v-sppamn-",2
"722","lemma=ardeo1"," postag=v-sppanb-",1
"723","lemma=ardeo1"," postag=v-sppand-",1
"724","lemma=ardeo1"," postag=v3pfia---",1
"725","lemma=ardeo1"," postag=v3ppia---",1
"726","lemma=ardeo1"," postag=v3spsa---",1
"727","lemma=ardesco1"," postag=v3sisa---",1
"728","lemma=areo"," postag=v3siia---",1
"729","lemma=arguo"," postag=v-srppfb-",1
"730","lemma=arguo"," postag=v-srppmb-",1
"731","lemma=arguo"," postag=v2spia---",1
"732","lemma=arguo"," postag=v3siia---",1
"733","lemma=arguo1"," postag=v-prppfa-",1
"734","lemma=arguo1"," postag=v1spia---",1
"735","lemma=arguto1"," postag=v2spia---",1
"736","lemma=arguto1"," postag=v3spia---",2
"737","lemma=armo"," postag=v-prppma-",1
"738","lemma=armo"," postag=v-prppmn-",1
"739","lemma=armo1"," postag=v-prppmb-",2
"740","lemma=armo1"," postag=v-srppfg-",1
"741","lemma=armo1"," postag=v-srppfn-",2
"742","lemma=armo1"," postag=v-srppma-",1
"743","lemma=armo1"," postag=v3slia---",1
"744","lemma=aro"," postag=v-prppna-",1
"745","lemma=aro1"," postag=v3ppia---",1
"746","lemma=aro1"," postag=v3slia---",1
"747","lemma=arripio1"," postag=v--pna---",1
"748","lemma=arripio1"," postag=v3sria---",1
"749","lemma=aruo1"," postag=v3spia---",1
"750","lemma=ascendo1"," postag=v--pna---",2
"751","lemma=ascendo1"," postag=v-sppafa-",1
"752","lemma=ascendo1"," postag=v-sppama-",2
"753","lemma=ascendo1"," postag=v-srppfn-",1
"754","lemma=ascendo1"," postag=v2ppma---",1
"755","lemma=ascendo1"," postag=v2sfip---",1
"756","lemma=ascendo1"," postag=v2spma---",1
"757","lemma=ascendo1"," postag=v3pria---",2
"758","lemma=ascendo1"," postag=v3spia---",5
"759","lemma=ascio"," postag=v-prppmn_",1
"760","lemma=ascisco"," postag=v--pna---",1
"761","lemma=ascisco1"," postag=v3srsa---",1
"762","lemma=ascitus2"," postag=v-srppma-",1
"763","lemma=ascribo"," postag=v3plia---",1
"764","lemma=aspecto1"," postag=v-sppamn-",1
"765","lemma=aspergo,"," postag=v-prppma-",1
"766","lemma=aspergo1"," postag=v-prppfb-",1
"767","lemma=aspergo1"," postag=v-prppmb-",1
"768","lemma=aspergo2"," postag=v-srppfa-",1
"769","lemma=aspernor"," postag=v-ppp-ma-",1
"770","lemma=aspernor1"," postag=v3siip---",1
"771","lemma=aspicio"," postag=v--pna---",1
"772","lemma=aspicio"," postag=v3spia---",1
"773","lemma=aspicio"," postag=v3sria---",1
"774","lemma=aspicio1"," postag=v2sfia---",1
"775","lemma=aspicio1"," postag=v2spma---",3
"776","lemma=aspicio1"," postag=v3sria---",1
"777","lemma=assentior"," postag=v_s_gdnn-",1
"778","lemma=assentor"," postag=v___d_---",1
"779","lemma=assentor1"," postag=v1ppsa---",1
"780","lemma=assequor"," postag=v--pnd---",1
"781","lemma=assequor"," postag=v-srpdmn_",1
"782","lemma=assequor"," postag=v1spsd---",1
"783","lemma=assequor"," postag=v2spid---",1
"784","lemma=assequor1"," postag=v3sisp---",1
"785","lemma=assero2"," postag=v2spma---",2
"786","lemma=assero2"," postag=v3spia---",1
"787","lemma=assevero"," postag=v3spia---",1
"788","lemma=assigno"," postag=v3sria---",3
"789","lemma=assigno1"," postag=v--pnp---",1
"790","lemma=assilio"," postag=v3spia---",1
"791","lemma=assisto1"," postag=v3spia---",1
"792","lemma=assuefacio"," postag=v-prppma-",1
"793","lemma=assuefacio"," postag=v-srppmn-",1
"794","lemma=assuesco"," postag=v-prppmb-",1
"795","lemma=assuesco"," postag=v-prppmd-",1
"796","lemma=assuesco"," postag=v-srppfa-",1
"797","lemma=assuesco"," postag=v-srppmb-",1
"798","lemma=assuesco"," postag=v2sria---",1
"799","lemma=assuesco"," postag=v3pisa---",1
"800","lemma=assuesco"," postag=v3slia---",1
"801","lemma=assuesco"," postag=v3sria---",1
"802","lemma=assuesco1"," postag=v-srppnb-",1
"803","lemma=assumo"," postag=v3sria---",2
"804","lemma=assurgo1"," postag=v--pna---",1
"805","lemma=asto1"," postag=v3sria---",1
"806","lemma=astringo"," postag=v3sria---",1
"807","lemma=asum"," postag=v3sria---",3
"808","lemma=attendo"," postag=v--pna---",1
"809","lemma=attendo"," postag=v2spma---",1
"810","lemma=attendo1"," postag=v--pna---",1
"811","lemma=attendo1"," postag=v2spia---",1
"812","lemma=attero"," postag=v-prppfb-",1
"813","lemma=attero"," postag=v-srppnb-",1
"814","lemma=attero1"," postag=v3slia---",1
"815","lemma=attestor"," postag=v3spid---",1
"816","lemma=attigo"," postag=v3spia---",1
"817","lemma=attigo1"," postag=v3spia---",1
"818","lemma=attineo1"," postag=v3spia---",1
"819","lemma=attingo"," postag=v--pna---",1
"820","lemma=attingo"," postag=v3slsa---",1
"821","lemma=attingo1"," postag=v--pna---",1
"822","lemma=attingo1"," postag=v3piia---",1
"823","lemma=attingo1"," postag=v3ppia---",1
"824","lemma=attollo1"," postag=v--pna---",1
"825","lemma=attono"," postag=v-srppfg-",1
"826","lemma=attono1"," postag=v-prppmb-",1
"827","lemma=attono1"," postag=v-srppnn-",1
"828","lemma=attribuo"," postag=v-srppfn-",1
"829","lemma=audeo"," postag=v-ppp-mb-",1
"830","lemma=audeo"," postag=v-ppp-mn-",1
"831","lemma=audeo"," postag=v-s-g-nn-",1
"832","lemma=audeo"," postag=v-spp-md-",1
"833","lemma=audeo"," postag=v-srppmn-",2
"834","lemma=audeo"," postag=v3pisa---",1
"835","lemma=audeo"," postag=v3siia---",1
"836","lemma=audeo1"," postag=v-prppmn-",1
"837","lemma=audeo1"," postag=v-sppamnc",1
"838","lemma=audeo1"," postag=v-srppma-",1
"839","lemma=audeo1"," postag=v-srppmn-",3
"840","lemma=audeo1"," postag=v1spia---",1
"841","lemma=audeo1"," postag=v2spia---",1
"842","lemma=audeo1"," postag=v3pisa---",1
"843","lemma=audeo1"," postag=v3spsa---",1
"844","lemma=audio"," postag=v-srppfb-",1
"845","lemma=audio"," postag=v___sp---",1
"846","lemma=audio"," postag=v3piia---",1
"847","lemma=audio"," postag=v3slia---",1
"848","lemma=audio1"," postag=v--pna---",6
"849","lemma=audio1"," postag=v--rna---",1
"850","lemma=audio1"," postag=v-prppna-",1
"851","lemma=audio1"," postag=v-sppamd-",2
"852","lemma=audio1"," postag=v-srppfn-",2
"853","lemma=audio1"," postag=v1ppia---",1
"854","lemma=audio1"," postag=v1slsa---",1
"855","lemma=audio1"," postag=v1spsa---",1
"856","lemma=audio1"," postag=v1sria---",31
"857","lemma=audio1"," postag=v2pfia---",1
"858","lemma=audio1"," postag=v2ppsa---",1
"859","lemma=audio1"," postag=v2pria---",1
"860","lemma=audio1"," postag=v2sfia---",1
"861","lemma=audio1"," postag=v2sfip---",1
"862","lemma=audio1"," postag=v3ppia---",1
"863","lemma=audio1"," postag=v3pria---",1
"864","lemma=audio1"," postag=v3sfip---",3
"865","lemma=audio1"," postag=v3slia---",2
"866","lemma=audio1"," postag=v3spia---",2
"867","lemma=audio1"," postag=v3spsa---",8
"868","lemma=audio1"," postag=v3srsa---",1
"869","lemma=aufero"," postag=v--pna---",1
"870","lemma=aufero"," postag=v-srppnb-",1
"871","lemma=aufero"," postag=v2spma---",1
"872","lemma=aufero"," postag=v2srsa---",1
"873","lemma=aufero"," postag=v3slsa---",1
"874","lemma=aufero"," postag=v3sria---",3
"875","lemma=aufero1"," postag=v--pna---",1
"876","lemma=aufero1"," postag=v-srppmd-",1
"877","lemma=aufero1"," postag=v3pria---",1
"878","lemma=aufero1"," postag=v3sfia---",3
"879","lemma=aufero1"," postag=v3si-p---",1
"880","lemma=aufero1"," postag=v3spia---",1
"881","lemma=augeo"," postag=v-prppnb-",1
"882","lemma=augeo"," postag=v-srppfa-",1
"883","lemma=augeo"," postag=v_s_d_-g-",1
"884","lemma=augeo"," postag=v1sria---",2
"885","lemma=augeo"," postag=v3piia---",1
"886","lemma=augeo"," postag=v3sria---",2
"887","lemma=augeo1"," postag=v--pna---",1
"888","lemma=augeo1"," postag=v--pnp---",1
"889","lemma=augeo1"," postag=v-spgpfg-",1
"890","lemma=augeo1"," postag=v-srppfn-",2
"891","lemma=augeo1"," postag=v3slia---",1
"892","lemma=augeo1"," postag=v3spia---",1
"893","lemma=augeo1"," postag=v3spip---",1
"894","lemma=auguror"," postag=v-srpdnb_",1
"895","lemma=auro"," postag=v-prppmb-",1
"896","lemma=auro1"," postag=v-srppnn-",1
"897","lemma=auspicor"," postag=v-pppdmd_",1
"898","lemma=aveho1"," postag=v-srppfn-",1
"899","lemma=avello1"," postag=v-srppmb-",1
"900","lemma=aveo2"," postag=v2spma---",1
"901","lemma=aversor1"," postag=v-srppfn-",1
"902","lemma=aversor1"," postag=v2spsd---",1
"903","lemma=averto"," postag=v-s-g-na-",1
"904","lemma=averto1"," postag=v-prppmn-",1
"905","lemma=averto1"," postag=v-srppmn-",1
"906","lemma=averto1"," postag=v2srsa---",1
"907","lemma=avoco"," postag=v3sisp---",1
"908","lemma=avoco1"," postag=v-srppmn-",1
"909","lemma=bacchor"," postag=v2sfid---",1
"910","lemma=bacchor"," postag=v3spid---",1
"911","lemma=balo"," postag=v-spp-md-",1
"912","lemma=basio1"," postag=v1sria---",1
"913","lemma=basio1"," postag=v3pisa---",1
"914","lemma=basio1"," postag=v3spsa---",1
"915","lemma=basio1"," postag=v3sria---",2
"916","lemma=bello"," postag=v-srppnn-",1
"917","lemma=bibo1"," postag=v--pna---",4
"918","lemma=bibo1"," postag=v-spp-md-",1
"919","lemma=bibo1"," postag=v1ppsa---",1
"920","lemma=bibo1"," postag=v2spsa---",1
"921","lemma=bibo1"," postag=v3pria---",3
"922","lemma=bibo1"," postag=v3sfia---",1
"923","lemma=bibo1"," postag=v3slsa---",1
"924","lemma=bibo1"," postag=v3spia---",1
"925","lemma=blasphemo1"," postag=v--pna---",1
"926","lemma=blasphemo1"," postag=v2spip---",1
"927","lemma=blasphemo1"," postag=v3pria---",3
"928","lemma=caco1"," postag=v-srppna-",1
"929","lemma=cado"," postag=v3slsa---",1
"930","lemma=cado1"," postag=v--rna---",1
"931","lemma=cado1"," postag=v-pppafa-",1
"932","lemma=cado1"," postag=v1sria---",3
"933","lemma=cado1"," postag=v2ppma---",1
"934","lemma=cado1"," postag=v2spsa---",1
"935","lemma=cado1"," postag=v3pfia---",1
"936","lemma=cado1"," postag=v3ppia---",4
"937","lemma=cado1"," postag=v3ppsa---",1
"938","lemma=cado1"," postag=v3pria---",9
"939","lemma=cado1"," postag=v3sfia---",1
"940","lemma=cado1"," postag=v3slsa---",1
"941","lemma=cado1"," postag=v3sria---",8
"942","lemma=caedo"," postag=v-prppfb-",1
"943","lemma=caedo"," postag=v-prppfn-",1
"944","lemma=caedo"," postag=v-prppmb-",1
"945","lemma=caedo"," postag=v-srppma-",1
"946","lemma=caedo1"," postag=v-srppmn-",1
"947","lemma=caedo1"," postag=v1sria---",1
"948","lemma=caedo1"," postag=v2spma---",1
"949","lemma=caedo1"," postag=v3plsa---",1
"950","lemma=caedo1"," postag=v3slia---",1
"951","lemma=caedo1"," postag=v3spia---",1
"952","lemma=caedo1"," postag=v3srsa---",1
"953","lemma=caelo1"," postag=v-prppna-",1
"954","lemma=calceo"," postag=v_p_gpma-",1
"955","lemma=calco1"," postag=v-srppmn-",1
"956","lemma=calco1"," postag=v3pfia---",1
"957","lemma=calco1"," postag=v3spia---",1
"958","lemma=calefactus1"," postag=v-prppmn-",1
"959","lemma=caleo1"," postag=v3spia---",2
"960","lemma=calfacio1"," postag=v3sria---",1
"961","lemma=calumnio"," postag=v_s_d_-g-",1
"962","lemma=calumnior"," postag=v-srpdmn_",1
"963","lemma=Calumnior"," postag=v--pnd---",1
"964","lemma=candido"," postag=v-srppma-",1
"965","lemma=cano1"," postag=v--pna---",2
"966","lemma=cano1"," postag=v-pfpamn-",1
"967","lemma=cano1"," postag=v-pppamg-",1
"968","lemma=cano1"," postag=v-spgpnb-",1
"969","lemma=cano1"," postag=v2spma---",1
"970","lemma=cano1"," postag=v2spsa---",1
"971","lemma=cano1"," postag=v3pisa---",1
"972","lemma=cano1"," postag=v3ppia---",1
"973","lemma=cano1"," postag=v3sfia---",1
"974","lemma=cano1"," postag=v3spia---",1
"975","lemma=cano1"," postag=v3sria---",8
"976","lemma=canto1"," postag=v--pna---",2
"977","lemma=canto1"," postag=v-spgpnb-",1
"978","lemma=canto1"," postag=v-sppafb-",1
"979","lemma=canto1"," postag=v-sppamb-",1
"980","lemma=canto1"," postag=v3piia---",2
"981","lemma=canto1"," postag=v3ppia---",2
"982","lemma=canto1"," postag=v3sisa---",1
"983","lemma=canto1"," postag=v3spia---",1
"984","lemma=canto1"," postag=v3sria---",3
"985","lemma=canturio1"," postag=v--pna---",1
"986","lemma=capero1"," postag=v3spsa---",1
"987","lemma=capesso1"," postag=v2ppma---",1
"988","lemma=capio"," postag=v--pnp---",1
"989","lemma=capio"," postag=v-prppmg-",1
"990","lemma=capio"," postag=v-prppna-",1
"991","lemma=capio"," postag=v-srppfb-",1
"992","lemma=capio"," postag=v1ppsa---",1
"993","lemma=capio"," postag=v1sria---",1
"994","lemma=capio"," postag=v3plia---",1
"995","lemma=capio"," postag=v3sisa---",2
"996","lemma=capio1"," postag=v--pna---",2
"997","lemma=capio1"," postag=v--pnp---",4
"998","lemma=capio1"," postag=v--rna---",3
"999","lemma=capio1"," postag=v-ppgpna-",1
"1000","lemma=capio1"," postag=v-prppmn-",1
"1001","lemma=capio1"," postag=v-prppnn-",1
"1002","lemma=capio1"," postag=v-spgpfg-",1
"1003","lemma=capio1"," postag=v-srppfb-",1
"1004","lemma=capio1"," postag=v-srppma-",2
"1005","lemma=capio1"," postag=v-srppmn-",3
"1006","lemma=capio1"," postag=v-srppnn-",1
"1007","lemma=capio1"," postag=v1sria---",1
"1008","lemma=capio1"," postag=v2ppia---",1
"1009","lemma=capio1"," postag=v2srsa---",1
"1010","lemma=capio1"," postag=v3piia---",1
"1011","lemma=capio1"," postag=v3piip---",1
"1012","lemma=capio1"," postag=v3pisa---",2
"1013","lemma=capio1"," postag=v3plsa---",1
"1014","lemma=capio1"," postag=v3pria---",1
"1015","lemma=capio1"," postag=v3prsa---",1
"1016","lemma=capio1"," postag=v3siia---",1
"1017","lemma=capio1"," postag=v3slia---",2
"1018","lemma=capio1"," postag=v3spia---",3
"1019","lemma=capio1"," postag=v3spsa---",1
"1020","lemma=capio1"," postag=v3sria---",4
"1021","lemma=capio1"," postag=v3srsa---",1
"1022","lemma=capto"," postag=v3ppia---",1
"1023","lemma=capto1"," postag=v1sisa---",1
"1024","lemma=careo"," postag=v-ppp-ma-",1
"1025","lemma=careo"," postag=v3spia---",1
"1026","lemma=careo"," postag=v3sria---",1
"1027","lemma=careo1"," postag=v--pna---",3
"1028","lemma=careo1"," postag=v3siia---",1
"1029","lemma=careo1"," postag=v3spsa---",1
"1030","lemma=carpo"," postag=v--pna---",2
"1031","lemma=carpo"," postag=v-spp-mn-",1
"1032","lemma=carpo"," postag=v3pisa---",1
"1033","lemma=carpo"," postag=v3slsa---",1
"1034","lemma=carpo1"," postag=v--pna---",2
"1035","lemma=carpo1"," postag=v-sppafn-",1
"1036","lemma=carpo1"," postag=v2spma---",3
